step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
10,baseline_fast.10.vtk,526.9575805664062,477.34002685546875,2060.780517578125,316.124267578125,1.0002011060714722,0.9890660047531128,1.006909966468811,0,0,0.9890660047531128,1.006909966468811,1.0002011060714722,2060.780517578125,730.8826293945312,1344.547119140625,1.0002427101135254,890,474.53314208984375,2060.780517578125,1.000190258026123,3462,0.014733375050127506,0.03544521704316139
11,baseline_fast.11.vtk,534.1128540039062,484.7503662109375,2070.918212890625,317.5606384277344,1.0002062320709229,0.9890159964561462,1.0070699453353882,0,0,0.9890159964561462,1.0070699453353882,1.0002062320709229,2070.918212890625,743.6561889648438,1365.390869140625,1.0002517700195312,890,480.244140625,2070.918212890625,1.0001943111419678,3462,0.014925342984497547,0.03616880252957344
12,baseline_fast.12.vtk,537.0576782226562,489.9568176269531,2055.44091796875,317.7283630371094,1.0002082586288452,0.9890949726104736,1.007099986076355,0,0,0.9890949726104736,1.007099986076355,1.0002082586288452,2055.44091796875,748.75,1368.786376953125,1.0002554655075073,890,482.636474609375,2055.44091796875,1.000196099281311,3462,0.015010310336947441,0.03615942597389221
13,baseline_fast.13.vtk,537.1497802734375,491.86212158203125,2044.6263427734375,319.1267395019531,1.0002089738845825,0.989175021648407,1.0070799589157104,0,0,0.989175021648407,1.0070799589157104,1.0002089738845825,2044.6263427734375,747.2151489257812,1367.8212890625,1.0002552270889282,890,483.1468200683594,2044.6263427734375,1.000197172164917,3462,0.015013676136732101,0.03581396862864494
14,baseline_fast.14.vtk,534.8978271484375,490.4380798339844,2038.6715087890625,319.7261657714844,1.000207781791687,0.9892240166664124,1.0070300102233887,0,0,0.9892240166664124,1.0070300102233887,1.000207781791687,2038.6715087890625,742.2137451171875,1362.1134033203125,1.0002521276474,890,481.6016845703125,2038.6715087890625,1.0001964569091797,3462,0.01495225541293621,0.035396527498960495
15,baseline_fast.15.vtk,531.126220703125,487.5441589355469,2029.083984375,318.1853942871094,1.0002050399780273,0.9892590045928955,1.0069600343704224,0,0,0.9892590045928955,1.0069600343704224,1.0002050399780273,2029.083984375,736.4733276367188,1351.3009033203125,1.000247836112976,890,478.3363037109375,2029.083984375,1.0001939535140991,3462,0.014851636253297329,0.03505122289061546
16,baseline_fast.16.vtk,526.9864501953125,483.09796142578125,2014.0458984375,315.4322204589844,1.0002015829086304,0.9892939925193787,1.006890058517456,0,0,0.9892939925193787,1.006890058517456,1.0002015829086304,2014.0458984375,731.115478515625,1339.5186767578125,1.0002437829971313,890,474.5096435546875,2014.0458984375,1.0001907348632812,3462,0.014743351377546787,0.03481008857488632
17,baseline_fast.17.vtk,523.4467163085938,479.4666748046875,1997.940673828125,312.9781494140625,1.0001990795135498,0.9893289804458618,1.006850004196167,0,0,0.9893289804458618,1.006850004196167,1.0001990795135498,1997.940673828125,726.5027465820312,1330.7908935546875,1.0002410411834717,890,471.24566650390625,1997.940673828125,1.0001882314682007,3462,0.014652173034846783,0.03464489057660103
18,baseline_fast.18.vtk,520.9802856445312,476.8471374511719,1985.154541015625,311.5018005371094,1.0001975297927856,0.9893580079078674,1.0068299770355225,0,0,0.9893580079078674,1.0068299770355225,1.0001975297927856,1985.154541015625,722.9756469726562,1325.9783935546875,1.0002390146255493,890,469.052001953125,1985.154541015625,1.0001869201660156,3462,0.014589386060833931,0.03452465683221817
19,baseline_fast.19.vtk,519.6141967773438,475.496826171875,1977.2943115234375,310.8713073730469,1.0001968145370483,0.9893789887428284,1.0068199634552002,0,0,0.9893789887428284,1.0068199634552002,1.0001968145370483,1977.2943115234375,720.805908203125,1323.8338623046875,1.0002379417419434,890,467.8924865722656,1977.2943115234375,1.0001862049102783,3462,0.01455487497150898,0.03443862497806549
