step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
0,asym_manual_lobules.0.vtk,505.1719970703125,459.5426940917969,1870.1409912109375,306.9376525878906,1.000185251235962,0.9895949959754944,1.0076199769973755,0,0,0.9895949959754944,1.0076199769973755,1.000185251235962,1870.1409912109375,630.3367309570312,1380.695068359375,1.0001970529556274,2896,453.03948974609375,1870.1409912109375,1.0001803636550903,6953,0.015135083347558975,0.03473075479269028
1,asym_manual_lobules.1.vtk,715.1778564453125,588.9207763671875,2862.856689453125,532.4855346679688,1.0003843307495117,0.9833030104637146,1.0115200281143188,0,0,0.9833030104637146,1.0115200281143188,1.0003843307495117,2862.856689453125,835.0647583007812,2202.7626953125,1.0003536939620972,2896,665.2437744140625,2862.856689453125,1.0003970861434937,6953,0.015353214927017689,0.03478679805994034
2,asym_manual_lobules.2.vtk,670.7544555664062,658.9895629882812,2278.853271484375,394.83416748046875,1.0002923011779785,0.9820460081100464,1.0094399452209473,0,0,0.9820460081100464,1.0094399452209473,1.0002923011779785,2278.853271484375,873.95068359375,1687.599365234375,1.0003547668457031,2896,586.1210327148438,2278.853271484375,1.0002663135528564,6953,0.014535436406731606,0.03506968170404434
3,asym_manual_lobules.3.vtk,506.30908203125,478.0726318359375,1555.498291015625,235.402099609375,1.0001417398452759,0.9874380230903625,1.0062400102615356,0,0,0.9874380230903625,1.0062400102615356,1.0001417398452759,1555.498291015625,711.9855346679688,1029.603515625,1.0002237558364868,2896,420.6426086425781,1555.498291015625,1.0001075267791748,6953,0.012171849608421326,0.03486093506217003
4,asym_manual_lobules.4.vtk,391.1615905761719,340.40093994140625,1584.840576171875,204.2414093017578,1.0001119375228882,0.9906039834022522,1.0067100524902344,0,0,0.9906039834022522,1.0067100524902344,1.0001119375228882,1584.840576171875,485.6514587402344,1060.1129150390625,1.0001142024993896,2896,351.8055419921875,1584.840576171875,1.0001109838485718,6953,0.011064744554460049,0.0323093943297863
5,asym_manual_lobules.5.vtk,398.43804931640625,297.5057678222656,1497.0867919921875,297.3067932128906,1.0001471042633057,0.9929159879684448,1.0067100524902344,0,0,0.9929159879684448,1.0067100524902344,1.0001471042633057,1497.0867919921875,459.63909912109375,1284.4918212890625,1.0001264810562134,2896,372.94708251953125,1497.0867919921875,1.0001558065414429,6953,0.011891450732946396,0.027879316359758377
6,asym_manual_lobules.6.vtk,418.6141357421875,383.063232421875,1407.0062255859375,303.6622619628906,1.0001529455184937,0.9933509826660156,1.006369948387146,0,0,0.9933509826660156,1.006369948387146,1.0001529455184937,1407.0062255859375,497.55877685546875,1235.7176513671875,1.0001486539840698,2896,385.7328186035156,1407.0062255859375,1.0001548528671265,6953,0.012799255549907684,0.02546350285410881
7,asym_manual_lobules.7.vtk,458.4447021484375,429.88800048828125,1535.05029296875,281.72943115234375,1.0001565217971802,0.9924719929695129,1.0063400268554688,0,0,0.9924719929695129,1.0063400268554688,1.0001565217971802,1535.05029296875,565.8314819335938,1206.0509033203125,1.000166416168213,2896,413.7169189453125,1535.05029296875,1.000152587890625,6953,0.013702400960028172,0.02712293155491352
8,asym_manual_lobules.8.vtk,481.47467041015625,451.33404541015625,1734.939208984375,290.2082214355469,1.000166416168213,0.9908350110054016,1.0067700147628784,0,0,0.9908350110054016,1.0067700147628784,1.000166416168213,1734.939208984375,599.9031982421875,1260.1304931640625,1.0001766681671143,2896,432.1479187011719,1734.939208984375,1.00016188621521,6953,0.014438830316066742,0.030588479712605476
9,asym_manual_lobules.9.vtk,499.56646728515625,455.0823059082031,1881.3922119140625,306.0682678222656,1.000180721282959,0.9895300269126892,1.0073699951171875,0,0,0.9895300269126892,1.0073699951171875,1.000180721282959,1881.3922119140625,621.4880981445312,1350.1060791015625,1.0001904964447021,2896,448.7847595214844,1881.3922119140625,1.0001767873764038,6953,0.01498283538967371,0.033949851989746094
