step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
10,radial_alpha_medium.10.vtk,510.6544189453125,473.8393859863281,1947.2091064453125,296.4976806640625,1.000186800956726,0.9903690218925476,1.0061999559402466,0,0,0.9903690218925476,1.0061999559402466,1.000186800956726,1947.2091064453125,664.7459106445312,1339.6419677734375,1.000213623046875,2087,468.3121337890625,1947.2091064453125,1.0001795291900635,7595,0.01519555039703846,0.0343242883682251
11,radial_alpha_medium.11.vtk,517.7935180664062,482.13385009765625,1949.8935546875,297.489013671875,1.0001914501190186,0.990369975566864,1.0062999725341797,0,0,0.990369975566864,1.0062999725341797,1.0001914501190186,1949.8935546875,676.1295166015625,1355.4044189453125,1.0002213716506958,2087,474.28509521484375,1949.8935546875,1.0001832246780396,7595,0.015393209643661976,0.03480943664908409
12,radial_alpha_medium.12.vtk,520.16357421875,487.91741943359375,1932.5989990234375,298.5584716796875,1.00019371509552,0.9903510212898254,1.0062899589538574,0,0,0.9903510212898254,1.0062899589538574,1.00019371509552,1932.5989990234375,679.872802734375,1356.6846923828125,1.0002241134643555,2087,476.2777404785156,1932.5989990234375,1.000185251235962,7595,0.01546410657465458,0.03463442623615265
13,radial_alpha_medium.13.vtk,518.976318359375,488.1536865234375,1921.1226806640625,300.477783203125,1.0001940727233887,0.9903439879417419,1.0062600374221802,0,0,0.9903439879417419,1.0062600374221802,1.0001940727233887,1921.1226806640625,676.7744140625,1355.3477783203125,1.00022292137146,2087,475.6156005859375,1921.1226806640625,1.0001860857009888,7595,0.01543806865811348,0.03420497849583626
14,radial_alpha_medium.14.vtk,515.3729858398438,484.23016357421875,1913.98095703125,300.6029052734375,1.0001920461654663,0.990339994430542,1.0062099695205688,0,0,0.990339994430542,1.0062099695205688,1.0001920461654663,1913.98095703125,670.6490478515625,1348.0594482421875,1.0002193450927734,2087,472.70526123046875,1913.98095703125,1.0001845359802246,7595,0.015342076309025288,0.03376976400613785
15,radial_alpha_medium.15.vtk,510.7441711425781,479.4954528808594,1903.218017578125,298.2447509765625,1.0001885890960693,0.9903309941291809,1.0061500072479248,0,0,0.9903309941291809,1.0061500072479248,1.0001885890960693,1903.218017578125,664.4427490234375,1334.872314453125,1.0002150535583496,2087,468.50994873046875,1903.218017578125,1.0001813173294067,7595,0.015213019214570522,0.033442385494709015
16,radial_alpha_medium.16.vtk,506.3275146484375,475.1765441894531,1887.929443359375,295.0638427734375,1.0001851320266724,0.9903150200843811,1.0060900449752808,0,0,0.9903150200843811,1.0060900449752808,1.0001851320266724,1887.929443359375,659.0573120117188,1321.6146240234375,1.0002111196517944,2087,464.35943603515625,1887.929443359375,1.0001779794692993,7595,0.015088338404893875,0.0332210473716259
17,radial_alpha_medium.17.vtk,502.888916015625,471.69287109375,1872.71240234375,292.69873046875,1.0001827478408813,0.9902999997138977,1.0060499906539917,0,0,0.9902999997138977,1.0060499906539917,1.0001827478408813,1872.71240234375,654.6692504882812,1312.7652587890625,1.0002084970474243,2087,461.18182373046875,1872.71240234375,1.0001755952835083,7595,0.014992275275290012,0.033061735332012177
18,radial_alpha_medium.18.vtk,500.6904602050781,469.36920166015625,1861.5250244140625,291.5618896484375,1.0001815557479858,0.9902899861335754,1.0060299634933472,0,0,0.9902899861335754,1.0060299634933472,1.0001815557479858,1861.5250244140625,651.5487670898438,1308.5443115234375,1.0002070665359497,2087,459.2366638183594,1861.5250244140625,1.0001745223999023,7595,0.014932284131646156,0.0329388864338398
19,radial_alpha_medium.19.vtk,499.6350402832031,468.3559875488281,1855.5401611328125,291.2632751464844,1.0001811981201172,0.9902859926223755,1.006019949913025,0,0,0.9902859926223755,1.006019949913025,1.0001811981201172,1855.5401611328125,649.8865966796875,1307.085205078125,1.0002063512802124,2087,458.3480224609375,1855.5401611328125,1.0001742839813232,7595,0.014904273673892021,0.03285394236445427
