step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
10,light_case.10.vtk,556.2555541992188,498.4093322753906,2168.441162109375,334.8841857910156,1.0002232789993286,0.9887539744377136,1.0074100494384766,0,0,0.9887539744377136,1.0074100494384766,1.0002232789993286,2168.441162109375,778.5411376953125,1440.0762939453125,1.0002750158309937,890,499.11114501953125,2168.441162109375,1.0002098083496094,3462,0.015436200425028801,0.037672318518161774
11,light_case.11.vtk,560.1817626953125,504.76605224609375,2154.5673828125,335.6395263671875,1.0002262592315674,0.9888280034065247,1.0074700117111206,0,0,0.9888280034065247,1.0074700117111206,1.0002262592315674,2154.5673828125,785.5147705078125,1447.1346435546875,1.0002803802490234,890,502.25390625,2154.5673828125,1.0002124309539795,3462,0.01554669626057148,0.037764083594083786
12,light_case.12.vtk,561.32568359375,508.31488037109375,2145.814453125,337.2950439453125,1.0002278089523315,0.9889039993286133,1.0074599981307983,0,0,0.9889039993286133,1.0074599981307983,1.0002278089523315,2145.814453125,785.8167114257812,1448.08935546875,1.0002809762954712,890,503.61419677734375,2145.814453125,1.0002142190933228,3462,0.015579136088490486,0.03750913217663765
13,light_case.13.vtk,560.05078125,509.343505859375,2143.98291015625,338.3827209472656,1.0002273321151733,0.9889410138130188,1.0074199438095093,0,0,0.9889410138130188,1.0074199438095093,1.0002273321151733,2143.98291015625,782.0994262695312,1444.355224609375,1.0002784729003906,890,502.9671325683594,2143.98291015625,1.0002140998840332,3462,0.015544494614005089,0.037148360162973404
14,light_case.14.vtk,556.9955444335938,505.8279724121094,2138.7763671875,337.4046325683594,1.0002248287200928,0.9889619946479797,1.0073599815368652,0,0,0.9889619946479797,1.0073599815368652,1.0002248287200928,2138.7763671875,777.1463012695312,1435.19775390625,1.0002750158309937,890,500.39984130859375,2138.7763671875,1.0002119541168213,3462,0.015463469550013542,0.03682892397046089
15,light_case.15.vtk,553.22998046875,502.7747802734375,2126.351806640625,334.9409484863281,1.0002217292785645,0.988985002040863,1.0073000192642212,0,0,0.988985002040863,1.0073000192642212,1.0002217292785645,2126.351806640625,772.2438354492188,1424.0205078125,1.0002708435058594,890,496.9266357421875,2126.351806640625,1.000208854675293,3462,0.01536556240171194,0.03659906983375549
16,light_case.16.vtk,549.7509155273438,499.1556396484375,2110.7373046875,332.44085693359375,1.0002188682556152,0.9890109896659851,1.0072499513626099,0,0,0.9890109896659851,1.0072499513626099,1.0002188682556152,2110.7373046875,767.7742919921875,1414.9854736328125,1.0002678632736206,890,493.7021484375,2110.7373046875,1.0002063512802124,3462,0.015276501886546612,0.036438487470149994
17,light_case.17.vtk,547.124267578125,496.4948425292969,2097.104248046875,330.7569274902344,1.000217080116272,0.9890360236167908,1.0072300434112549,0,0,0.9890360236167908,1.0072300434112549,1.000217080116272,2097.104248046875,764.067626953125,1409.53173828125,1.0002655982971191,890,491.3531494140625,2097.104248046875,1.0002046823501587,3462,0.01521015539765358,0.036314766854047775
18,light_case.18.vtk,545.4824829101562,494.74249267578125,2087.87255859375,329.919189453125,1.0002163648605347,0.9890549778938293,1.0072100162506104,0,0,0.9890549778938293,1.0072100162506104,1.0002163648605347,2087.87255859375,761.4854736328125,1406.7724609375,1.0002644062042236,890,489.95306396484375,2087.87255859375,1.0002039670944214,3462,0.01516912691295147,0.03621624410152435
19,light_case.19.vtk,544.69677734375,494.063232421875,2083.1337890625,329.623046875,1.000216007232666,0.9890679717063904,1.0072100162506104,0,0,0.9890679717063904,1.0072100162506104,1.000216007232666,2083.1337890625,760.1492309570312,1405.4483642578125,1.0002638101577759,890,489.3089294433594,2083.1337890625,1.0002036094665527,3462,0.015149552375078201,0.03614762797951698
