step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
0,radial_narrow_gradient.0.vtk,502.44805908203125,473.583740234375,1853.5399169921875,288.894287109375,1.000178575515747,0.9902300238609314,1.0055700540542603,0,0,0.9902300238609314,1.0055700540542603,1.000178575515747,1853.5399169921875,644.034423828125,1271.7513427734375,1.0002033710479736,2087,463.54205322265625,1853.5399169921875,1.0001716613769531,7595,0.014635893516242504,0.03230994939804077
1,radial_narrow_gradient.1.vtk,715.0921020507812,605.0628662109375,2872.65185546875,509.5601501464844,1.0003689527511597,0.9860050082206726,1.0084099769592285,0,0,0.9860050082206726,1.0084099769592285,1.0003689527511597,2872.65185546875,859.657958984375,2070.517822265625,1.0003631114959717,2087,675.3674926757812,2872.65185546875,1.0003706216812134,7595,0.014865266159176826,0.032361097633838654
2,radial_narrow_gradient.2.vtk,671.5079956054688,695.304931640625,2282.34326171875,370.5201416015625,1.0002866983413696,0.9849910140037537,1.006890058517456,0,0,0.9849910140037537,1.006890058517456,1.0002866983413696,2282.34326171875,901.99462890625,1540.96142578125,1.000373125076294,2087,608.1735229492188,2282.34326171875,1.0002630949020386,7595,0.014041229151189327,0.03255521133542061
3,radial_narrow_gradient.3.vtk,505.1544494628906,497.86590576171875,1572.6773681640625,215.8919219970703,1.0001434087753296,0.9898679852485657,1.0048199892044067,0,0,0.9898679852485657,1.0048199892044067,1.0001434087753296,1572.6773681640625,728.9701538085938,972.3557739257812,1.0002400875091553,2087,443.6529846191406,1572.6773681640625,1.0001167058944702,7595,0.011656838469207287,0.03196985274553299
4,radial_narrow_gradient.4.vtk,387.1338195800781,332.8273010253906,1628.7855224609375,202.96591186523438,1.0001131296157837,0.9902009963989258,1.004889965057373,0,0,0.9902009963989258,1.004889965057373,1.0001131296157837,1628.7855224609375,483.7410888671875,1001.8932495117188,1.0001190900802612,2087,360.5874938964844,1628.7855224609375,1.00011146068573,7595,0.010574030689895153,0.029064161702990532
5,radial_narrow_gradient.5.vtk,391.7866516113281,303.19256591796875,1496.029052734375,291.8565673828125,1.0001389980316162,0.9912199974060059,1.0049799680709839,0,0,0.9912199974060059,1.0049799680709839,1.0001389980316162,1496.029052734375,454.9620361328125,1219.0782470703125,1.0001227855682373,2087,374.4269714355469,1496.029052734375,1.0001434087753296,7595,0.011432208120822906,0.02482650987803936
6,radial_narrow_gradient.6.vtk,414.17694091796875,399.35882568359375,1424.2535400390625,293.19049072265625,1.0001466274261475,0.9914050102233887,1.0047600269317627,0,0,0.9914050102233887,1.0047600269317627,1.0001466274261475,1424.2535400390625,501.28472900390625,1160.1590576171875,1.0001485347747803,2087,390.24090576171875,1424.2535400390625,1.0001460313796997,7595,0.012326610274612904,0.023185519501566887
7,radial_narrow_gradient.7.vtk,456.5745849609375,446.27911376953125,1530.7574462890625,266.2286376953125,1.0001524686813354,0.9908559918403625,1.0047800540924072,0,0,0.9908559918403625,1.0047800540924072,1.0001524686813354,1530.7574462890625,577.658203125,1137.847900390625,1.0001720190048218,2087,423.30242919921875,1530.7574462890625,1.0001472234725952,7595,0.013219539076089859,0.025846591219305992
8,radial_narrow_gradient.8.vtk,480.5052795410156,466.0887451171875,1717.234130859375,271.83392333984375,1.0001615285873413,0.9903630018234253,1.0050400495529175,0,0,0.9903630018234253,1.0050400495529175,1.0001615285873413,1717.234130859375,618.0425415039062,1169.9520263671875,1.0001838207244873,2087,442.7118835449219,1717.234130859375,1.0001553297042847,7595,0.013968931511044502,0.029040897265076637
9,radial_narrow_gradient.9.vtk,499.14739990234375,471.4224853515625,1872.4200439453125,286.37994384765625,1.0001740455627441,0.9902439713478088,1.0054700374603271,0,0,0.9902439713478088,1.0054700374603271,1.0001740455627441,1872.4200439453125,640.75634765625,1250.3565673828125,1.0001970529556274,2087,460.2351989746094,1872.4200439453125,1.000167727470398,7595,0.014537369832396507,0.032157059758901596
10,radial_narrow_gradient.10.vtk,512.8490600585938,478.97857666015625,1940.58544921875,293.0600891113281,1.0001835823059082,0.9902690052986145,1.0057400465011597,0,0,0.9902690052986145,1.0057400465011597,1.0001835823059082,1940.58544921875,658.0179443359375,1302.2889404296875,1.0002100467681885,2087,472.9586486816406,1940.58544921875,1.0001763105392456,7595,0.014902855269610882,0.03380397707223892
11,radial_narrow_gradient.11.vtk,519.7536010742188,487.3349304199219,1941.453125,293.9945068359375,1.0001879930496216,0.9902669787406921,1.0058200359344482,0,0,0.9902669787406921,1.0058200359344482,1.0001879930496216,1941.453125,668.839111328125,1315.8739013671875,1.0002174377441406,2087,478.7870178222656,1941.453125,1.0001800060272217,7595,0.015091716311872005,0.034211162477731705
12,radial_narrow_gradient.12.vtk,521.6722412109375,492.6481018066406,1923.3470458984375,295.27398681640625,1.000190019607544,0.9902570247650146,1.005810022354126,0,0,0.9902570247650146,1.005810022354126,1.000190019607544,1923.3470458984375,671.7254638671875,1316.5330810546875,1.000219702720642,2087,480.439697265625,1923.3470458984375,1.0001819133758545,7595,0.015149720944464207,0.03397412598133087
13,radial_narrow_gradient.13.vtk,519.9036865234375,491.16156005859375,1910.7757568359375,297.1212463378906,1.000190019607544,0.9902549982070923,1.005769968032837,0,0,0.9902549982070923,1.005769968032837,1.000190019607544,1910.7757568359375,667.8496704101562,1314.3958740234375,1.0002180337905884,2087,479.2501525878906,1910.7757568359375,1.0001822710037231,7595,0.015108411200344563,0.03350710868835449
14,radial_narrow_gradient.14.vtk,515.7401123046875,487.657470703125,1901.8472900390625,296.86883544921875,1.000187635421753,0.9902549982070923,1.0057200193405151,0,0,0.9902549982070923,1.0057200193405151,1.000187635421753,1901.8472900390625,661.1868286132812,1305.89208984375,1.0002140998840332,2087,475.7734069824219,1901.8472900390625,1.0001803636550903,7595,0.014998708851635456,0.03305748477578163
15,radial_narrow_gradient.15.vtk,510.70367431640625,482.580322265625,1889.2391357421875,294.1609191894531,1.0001839399337769,0.99024897813797,1.005660057067871,0,0,0.99024897813797,1.005660057067871,1.0001839399337769,1889.2391357421875,654.6221923828125,1291.950439453125,1.0002094507217407,2087,471.1568908691406,1889.2391357421875,1.0001769065856934,7595,0.014860945753753185,0.03272818773984909
16,radial_narrow_gradient.16.vtk,506.0851135253906,477.375244140625,1872.8095703125,290.8666076660156,1.0001804828643799,0.9902399778366089,1.0055999755859375,0,0,0.9902399778366089,1.0055999755859375,1.0001804828643799,1872.8095703125,649.0262451171875,1278.75341796875,1.000205636024475,2087,466.8069152832031,1872.8095703125,1.0001734495162964,7595,0.014733408577740192,0.03250693529844284
17,radial_narrow_gradient.17.vtk,502.6279296875,473.7183837890625,1857.3162841796875,288.5802001953125,1.0001780986785889,0.9902309775352478,1.005560040473938,0,0,0.9902309775352478,1.005560040473938,1.0001780986785889,1857.3162841796875,644.6080322265625,1270.4171142578125,1.0002031326293945,2087,463.61376953125,1857.3162841796875,1.0001713037490845,7595,0.014638995751738548,0.032347019761800766
18,radial_narrow_gradient.18.vtk,500.532470703125,471.6318359375,1846.48291015625,287.58160400390625,1.0001771450042725,0.9902269840240479,1.0055400133132935,0,0,0.9902269840240479,1.0055400133132935,1.0001771450042725,1846.48291015625,641.6318969726562,1266.7208251953125,1.00020170211792,2087,461.7603454589844,1846.48291015625,1.000170350074768,7595,0.01458310429006815,0.032225675880908966
19,radial_narrow_gradient.19.vtk,499.63592529296875,470.5793762207031,1841.2003173828125,287.3997497558594,1.0001767873764038,0.9902269840240479,1.0055400133132935,0,0,0.9902269840240479,1.0055400133132935,1.0001767873764038,1841.2003173828125,640.2105712890625,1265.64697265625,1.0002012252807617,2087,461.0079040527344,1841.2003173828125,1.000170111656189,7595,0.0145599115639925,0.032146938145160675
