node_id,x,y,z
94,-0.016468196439558623,1.474514954580286e-15,-0.02385830144910968
95,-0.02169932584082078,1.474514954580286e-15,-0.019223925199146192
96,-0.025669369298054617,1.474514954580286e-15,-0.013472324292733285
97,-0.028147602316046523,1.474514954580286e-15,-0.006937760868333007
98,-0.0289899989998013,1.474514954580286e-15,4.617138245163431e-17
99,-0.028147602316046495,1.474514954580286e-15,0.006937760868333122
100,-0.025669369298054575,1.474514954580286e-15,0.013472324292733368
101,-0.021699325840820724,1.474514954580286e-15,0.01922392519914625
102,-0.016468196439558568,1.474514954580286e-15,0.023858301449109717
103,-0.010279995320687746,1.474514954580286e-15,0.02710611994024815
104,-0.0034943582400411752,1.474514954580286e-15,0.028778629267196463
105,0.0066734054445618494,0.06957457063968628,0.003852892429829279
106,0.006673405444561829,0.06957457063968628,-0.0038528924298293155
107,-5.723129515317346e-17,0.06957457063968628,-0.007705784859658587
108,-0.006673405444561867,0.06957457063968628,-0.0038528924298292487
109,-0.006673405444561831,0.06957457063968628,0.003852892429829312
110,0.003852892429829301,0.06957457063968628,0.0066734054445618364
111,0.007705784859658587,0.06957457063968628,-2.1771535757386013e-17
112,0.0038528924298292574,0.06957457063968628,-0.0066734054445618625
113,-0.003852892429829342,0.06957457063968628,-0.006673405444561814
114,-0.007705784859658587,0.06957457063968628,3.280507613095465e-17
115,-0.0038528924298292847,0.06957457063968628,0.006673405444561846
116,0.0068611998230692535,-0.002,0.06966293086705379
117,0.013656322541129,-0.002,0.06865496962822613
118,0.0203199274078124,-0.002,0.06698582350125462
119,0.02678784026555633,-0.002,0.06467156727579006
120,0.032997771577819884,-0.002,0.06173448850438484
121,0.03888991631137221,-0.002,0.05820287286117814
122,0.044407529891455244,-0.002,0.05411073173539155
123,0.04949747468305839,-0.002,0.04949747468305827
124,0.05411073173539166,-0.002,0.04440752989145511
125,0.058202872861178236,-0.002,0.03888991631137207
126,0.06173448850438491,-0.002,0.03299777157781974
127,0.06467156727579013,-0.002,0.026787840265556175
128,0.06698582350125466,-0.002,0.020319927407812244
129,0.06865496962822616,-0.002,0.013656322541128847
130,0.0696629308670538,-0.002,0.006861199823069116
131,0.07,-0.002,-1.3560197886439143e-16
132,0.06966293086705377,-0.002,-0.0068611998230693845
133,0.0686549696282261,-0.002,-0.013656322541129143
134,0.06698582350125457,-0.002,-0.02031992740781255
135,0.06467156727579,-0.002,-0.02678784026555647
136,0.06173448850438477,-0.002,-0.03299777157782
137,0.05820287286117805,-0.002,-0.03888991631137235
138,0.054110731735391444,-0.002,-0.04440752989145537
139,0.049497474683058165,-0.002,-0.049497474683058505
140,0.044407529891454994,-0.002,-0.05411073173539175
141,0.038889916311371946,-0.002,-0.05820287286117831
142,0.03299777157781961,-0.002,-0.06173448850438498
143,0.026787840265556036,-0.002,-0.06467156727579018
144,0.0203199274078121,-0.002,-0.0669858235012547
145,0.013656322541128668,-0.002,-0.0686549696282262
146,0.006861199823068919,-0.002,-0.06966293086705383
147,-3.3337644710779162e-16,-0.002,-0.07
148,-0.006861199823069582,-0.002,-0.06966293086705375
149,-0.013656322541129322,-0.002,-0.06865496962822606
150,-0.02031992740781268,-0.002,-0.06698582350125452
151,-0.026787840265556594,-0.002,-0.06467156727578996
152,-0.032997771577820134,-0.002,-0.0617344885043847
153,-0.03888991631137242,-0.002,-0.05820287286117799
154,-0.04440752989145544,-0.002,-0.05411073173539138
155,-0.04949747468305857,-0.002,-0.049497474683058096
156,-0.054110731735391805,-0.002,-0.044407529891454925
157,-0.058202872861178354,-0.002,-0.0388899163113719
158,-0.061734488504384996,-0.002,-0.03299777157781958
159,-0.06467156727579018,-0.002,-0.02678784026555604
160,-0.06698582350125469,-0.002,-0.020319927407812133
161,-0.06865496962822619,-0.002,-0.013656322541128703
162,-0.06966293086705382,-0.002,-0.006861199823068985
163,-0.07,-0.002,2.3583159080090014e-16
164,-0.06966293086705377,-0.002,0.006861199823069454
165,-0.06865496962822609,-0.002,0.013656322541129166
166,-0.06698582350125458,-0.002,0.020319927407812525
167,-0.06467156727579003,-0.002,0.026787840265556414
168,-0.0617344885043848,-0.002,0.03299777157781994
169,-0.05820287286117812,-0.002,0.038889916311372244
170,-0.05411073173539155,-0.002,0.044407529891455244
171,-0.049497474683058255,-0.002,0.049497474683058415
172,-0.044407529891455126,-0.002,0.05411073173539165
173,-0.03888991631137211,-0.002,0.0582028728611782
174,-0.0329977715778198,-0.002,0.06173448850438488
175,-0.02678784026555627,-0.002,0.06467156727579008
176,-0.020319927407812376,-0.002,0.06698582350125462
177,-0.013656322541129012,-0.002,0.06865496962822613
178,-0.006861199823069299,-0.002,0.06966293086705379
179,0.0034347372029192667,-0.002,0.06991568193436208
180,0.010271133211875338,-0.002,0.06924235569753467
181,0.0170086125932285,-0.002,0.06790218772361807
182,0.02358228973745544,-0.002,0.06590808456281144
183,0.029928856540119796,-0.002,0.06327925051864101
184,0.03598719209352558,-0.002,0.060041002700019025
185,0.04169895131447039,-0.002,0.05622452720364511
186,0.04700912683929134,-0.002,0.05186657877484709
187,0.0518665787748472,-0.002,0.047009126839291225
188,0.056224527203645215,-0.002,0.04169895131447025
189,0.06004100270001911,-0.002,0.035987192093525425
190,0.06327925051864108,-0.002,0.029928856540119644
191,0.0659080845628115,-0.002,0.02358228973745529
192,0.06790218772361811,-0.002,0.017008612593228348
193,0.06924235569753469,-0.002,0.010271133211875201
194,0.06991568193436208,-0.002,0.0034347372029191296
195,0.06991568193436207,-0.002,-0.0034347372029194002
196,0.06924235569753466,-0.002,-0.010271133211875469
197,0.06790218772361804,-0.002,-0.017008612593228653
198,0.06590808456281139,-0.002,-0.02358228973745559
199,0.06327925051864096,-0.002,-0.02992885654011993
200,0.06004100270001895,-0.002,-0.03598719209352571
201,0.05622452720364502,-0.002,-0.04169895131447051
202,0.051866578774846996,-0.002,-0.04700912683929146
203,0.04700912683929112,-0.002,-0.0518665787748473
204,0.04169895131447014,-0.002,-0.05622452720364529
205,0.03598719209352531,-0.002,-0.06004100270001918
206,0.02992885654011952,-0.002,-0.06327925051864115
207,0.023582289737455162,-0.002,-0.06590808456281155
208,0.017008612593228185,-0.002,-0.06790218772361817
209,0.010271133211875021,-0.002,-0.06924235569753472
210,0.0034347372029189475,-0.002,-0.0699156819343621
211,-0.0034347372029195824,-0.002,-0.06991568193436205
212,-0.010271133211875649,-0.002,-0.06924235569753462
213,-0.017008612593228802,-0.002,-0.067902187723618
214,-0.0235822897374557,-0.002,-0.06590808456281136
215,-0.02992885654012004,-0.002,-0.0632792505186409
216,-0.035987192093525806,-0.002,-0.060041002700018886
217,-0.04169895131447058,-0.002,-0.056224527203644965
218,-0.047009126839291523,-0.002,-0.05186657877484693
219,-0.05186657877484735,-0.002,-0.04700912683929105
220,-0.05622452720364535,-0.002,-0.04169895131447007
221,-0.06004100270001921,-0.002,-0.035987192093525265
222,-0.06327925051864115,-0.002,-0.029928856540119498
223,-0.06590808456281155,-0.002,-0.023582289737455166
224,-0.06790218772361814,-0.002,-0.01700861259322825
225,-0.06924235569753472,-0.002,-0.010271133211875056
226,-0.06991568193436208,-0.002,-0.0034347372029190143
227,-0.06991568193436205,-0.002,0.0034347372029194852
228,-0.06924235569753465,-0.002,0.010271133211875522
229,-0.06790218772361804,-0.002,0.017008612593228646
230,-0.06590808456281141,-0.002,0.02358228973745555
231,-0.06327925051864099,-0.002,0.029928856540119866
232,-0.060041002700019,-0.002,0.03598719209352561
233,-0.0562245272036451,-0.002,0.0416989513144704
234,-0.05186657877484711,-0.002,0.047009126839291336
235,-0.04700912683929122,-0.002,0.051866578774847204
236,-0.041698951314470274,-0.002,0.05622452720364519
237,-0.03598719209352548,-0.002,0.06004100270001908
238,-0.029928856540119727,-0.002,0.06327925051864104
239,-0.0235822897374554,-0.002,0.06590808456281146
240,-0.017008612593228493,-0.002,0.06790218772361808
241,-0.010271133211875368,-0.002,0.06924235569753467
242,-0.0034347372029193287,-0.002,0.06991568193436207
243,0.0068611998230692535,0.0,0.06966293086705379
244,0.013656322541129,0.0,0.06865496962822613
245,0.0203199274078124,0.0,0.06698582350125462
246,0.02678784026555633,0.0,0.06467156727579006
247,0.032997771577819884,0.0,0.06173448850438484
248,0.03888991631137221,0.0,0.05820287286117814
249,0.044407529891455244,0.0,0.05411073173539155
250,0.04949747468305839,0.0,0.04949747468305827
251,0.05411073173539166,0.0,0.04440752989145511
252,0.058202872861178236,0.0,0.03888991631137207
253,0.06173448850438491,0.0,0.03299777157781974
254,0.06467156727579013,0.0,0.026787840265556175
255,0.06698582350125466,0.0,0.020319927407812244
256,0.06865496962822616,0.0,0.013656322541128847
257,0.0696629308670538,0.0,0.006861199823069116
258,0.07,0.0,-1.3560197886439143e-16
259,0.06966293086705377,0.0,-0.0068611998230693845
260,0.0686549696282261,0.0,-0.013656322541129143
261,0.06698582350125457,0.0,-0.02031992740781255
262,0.06467156727579,0.0,-0.02678784026555647
263,0.06173448850438477,0.0,-0.03299777157782
264,0.05820287286117805,0.0,-0.03888991631137235
265,0.054110731735391444,0.0,-0.04440752989145537
266,0.049497474683058165,0.0,-0.049497474683058505
267,0.044407529891454994,0.0,-0.05411073173539175
268,0.038889916311371946,0.0,-0.05820287286117831
269,0.03299777157781961,0.0,-0.06173448850438498
270,0.026787840265556036,0.0,-0.06467156727579018
271,0.0203199274078121,0.0,-0.0669858235012547
272,0.013656322541128668,0.0,-0.0686549696282262
273,0.006861199823068919,0.0,-0.06966293086705383
274,-3.3337644710779162e-16,0.0,-0.07
275,-0.006861199823069582,0.0,-0.06966293086705375
276,-0.013656322541129322,0.0,-0.06865496962822606
277,-0.02031992740781268,0.0,-0.06698582350125452
278,-0.026787840265556594,0.0,-0.06467156727578996
279,-0.032997771577820134,0.0,-0.0617344885043847
280,-0.03888991631137242,0.0,-0.05820287286117799
281,-0.04440752989145544,0.0,-0.05411073173539138
282,-0.04949747468305857,0.0,-0.049497474683058096
283,-0.054110731735391805,0.0,-0.044407529891454925
284,-0.058202872861178354,0.0,-0.0388899163113719
285,-0.061734488504384996,0.0,-0.03299777157781958
286,-0.06467156727579018,0.0,-0.02678784026555604
287,-0.06698582350125469,0.0,-0.020319927407812133
288,-0.06865496962822619,0.0,-0.013656322541128703
