step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
10,radial_center_offset.10.vtk,509.9291076660156,472.51605224609375,1945.1474609375,296.78533935546875,1.0001864433288574,0.9903849959373474,1.0060299634933472,0,0,0.9903849959373474,1.0060299634933472,1.0001864433288574,1945.1474609375,665.2732543945312,1333.9749755859375,1.0002140998840332,2087,467.2427062988281,1945.1474609375,1.0001788139343262,7595,0.015196941792964935,0.034374941140413284
11,radial_center_offset.11.vtk,517.020263671875,481.5686950683594,1946.769287109375,297.5671081542969,1.00019109249115,0.9903830289840698,1.006119966506958,0,0,0.9903830289840698,1.006119966506958,1.00019109249115,1946.769287109375,676.7584838867188,1349.158447265625,1.0002219676971436,2087,473.12640380859375,1946.769287109375,1.0001825094223022,7595,0.015393543057143688,0.034856166690588
12,radial_center_offset.12.vtk,519.3934936523438,487.0252685546875,1929.1632080078125,298.5455322265625,1.0001931190490723,0.9903640151023865,1.006119966506958,0,0,0.9903640151023865,1.006119966506958,1.0001931190490723,1929.1632080078125,680.5265502929688,1350.2130126953125,1.0002245903015137,2087,475.11639404296875,1929.1632080078125,1.0001845359802246,7595,0.01546455267816782,0.03467683494091034
13,radial_center_offset.13.vtk,518.235107421875,487.0072021484375,1917.8392333984375,300.5102844238281,1.0001935958862305,0.9903579950332642,1.0060900449752808,0,0,0.9903579950332642,1.0060900449752808,1.0001935958862305,1917.8392333984375,677.3869018554688,1348.9588623046875,1.0002233982086182,2087,474.50244140625,1917.8392333984375,1.000185251235962,7595,0.015439288690686226,0.034244686365127563
14,radial_center_offset.14.vtk,514.6596069335938,483.30609130859375,1910.9483642578125,300.694091796875,1.000191569328308,0.9903550148010254,1.0060399770736694,0,0,0.9903550148010254,1.0060399770736694,1.000191569328308,1910.9483642578125,671.2290649414062,1341.8021240234375,1.0002199411392212,2087,471.6365051269531,1910.9483642578125,1.0001838207244873,7595,0.015343920327723026,0.033807676285505295
15,radial_center_offset.15.vtk,510.0478210449219,478.22607421875,1900.3409423828125,298.3489074707031,1.0001882314682007,0.9903460144996643,1.0059800148010254,0,0,0.9903460144996643,1.0059800148010254,1.0001882314682007,1900.3409423828125,665.0283813476562,1328.676513671875,1.0002156496047974,2087,467.4613037109375,1900.3409423828125,1.0001806020736694,7595,0.01521506067365408,0.03347969427704811
16,radial_center_offset.16.vtk,505.6396484375,474.12994384765625,1885.1085205078125,295.1557922363281,1.0001847743988037,0.9903299808502197,1.0059200525283813,0,0,0.9903299808502197,1.0059200525283813,1.0001847743988037,1885.1085205078125,659.6630249023438,1315.4468994140625,1.0002117156982422,2087,463.3161315917969,1885.1085205078125,1.000177264213562,7595,0.015090323984622955,0.03325895965099335
17,radial_center_offset.17.vtk,502.205322265625,470.8368835449219,1869.917236328125,292.78216552734375,1.0001823902130127,0.9903150200843811,1.0058799982070923,0,0,0.9903150200843811,1.0058799982070923,1.0001823902130127,1869.917236328125,655.283203125,1306.6375732421875,1.0002089738845825,2087,460.14166259765625,1869.917236328125,1.00017511844635,7595,0.014994153752923012,0.03310064598917961
18,radial_center_offset.18.vtk,500.0086669921875,468.57843017578125,1858.7723388671875,291.6456298828125,1.0001811981201172,0.99030601978302,1.0058599710464478,0,0,0.99030601978302,1.0058599710464478,1.0001811981201172,1858.7723388671875,652.1561889648438,1302.4757080078125,1.0002074241638184,2087,458.2006530761719,1858.7723388671875,1.0001739263534546,7595,0.014934082515537739,0.03297819942235947
19,radial_center_offset.19.vtk,498.95294189453125,467.698486328125,1852.8125,291.3489074707031,1.0001808404922485,0.9903020262718201,1.0058499574661255,0,0,0.9903020262718201,1.0058499574661255,1.0001808404922485,1852.8125,650.4827270507812,1301.0540771484375,1.0002068281173706,2087,457.3146667480469,1852.8125,1.0001736879348755,7595,0.014906007796525955,0.03289315477013588
