step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
0,radial_alpha_low.0.vtk,499.5585021972656,464.8787841796875,1833.3475341796875,297.0683898925781,1.0001864433288574,0.9903690218925476,1.006369948387146,0,0,0.9903690218925476,1.006369948387146,1.0001864433288574,1833.3475341796875,664.94970703125,1352.312744140625,1.0002155303955078,2087,454.1112976074219,1833.3475341796875,1.000178337097168,7595,0.015368327498435974,0.033843524754047394
1,radial_alpha_low.1.vtk,704.8566284179688,590.5416259765625,2808.48583984375,515.2037963867188,1.0003774166107178,0.9859619736671448,1.0094300508499146,0,0,0.9859619736671448,1.0094300508499146,1.0003774166107178,2808.48583984375,881.3388061523438,2156.22802734375,1.0003787279129028,2087,656.36181640625,2808.48583984375,1.0003769397735596,7595,0.015598474070429802,0.033892348408699036
2,radial_alpha_low.2.vtk,664.1332397460938,678.2147827148438,2243.74853515625,382.8120422363281,1.000295877456665,0.9848129749298096,1.0078699588775635,0,0,0.9848129749298096,1.0078699588775635,1.000295877456665,2243.74853515625,924.7472534179688,1641.783203125,1.0003890991210938,2087,592.5201416015625,2243.74853515625,1.0002703666687012,7595,0.014779094606637955,0.03412045165896416
3,radial_alpha_low.3.vtk,505.73529052734375,493.07440185546875,1554.8392333984375,227.7357940673828,1.0001511573791504,0.9891999959945679,1.0051900148391724,0,0,0.9891999959945679,1.0051900148391724,1.0001511573791504,1554.8392333984375,754.7420654296875,1040.1785888671875,1.0002553462982178,2087,437.31170654296875,1554.8392333984375,1.0001225471496582,7595,0.012442858889698982,0.03367629647254944
4,radial_alpha_low.4.vtk,392.65826416015625,334.2845458984375,1632.6959228515625,207.147216796875,1.0001194477081299,0.9898989796638489,1.0055500268936157,0,0,0.9898989796638489,1.0055500268936157,1.0001194477081299,1632.6959228515625,512.8810424804688,1064.35107421875,1.000130534172058,2087,359.6227111816406,1632.6959228515625,1.0001164674758911,7595,0.011395756155252457,0.030984017997980118
5,radial_alpha_low.5.vtk,396.4165344238281,301.58758544921875,1523.0357666015625,295.7355041503906,1.0001468658447266,0.9909449815750122,1.0057499408721924,0,0,0.9909449815750122,1.0057499408721924,1.0001468658447266,1523.0357666015625,483.1475830078125,1284.8929443359375,1.0001341104507446,2087,372.5840759277344,1523.0357666015625,1.0001503229141235,7595,0.012193887494504452,0.026906440034508705
6,radial_alpha_low.6.vtk,414.6997375488281,390.5116271972656,1410.103271484375,299.9245300292969,1.0001537799835205,0.9912509918212891,1.0055400133132935,0,0,0.9912509918212891,1.0055400133132935,1.0001537799835205,1410.103271484375,524.2222290039062,1238.5069580078125,1.0001581907272339,2087,384.60455322265625,1410.103271484375,1.000152587890625,7595,0.01302572526037693,0.025059934705495834
7,radial_alpha_low.7.vtk,453.08050537109375,434.52716064453125,1505.630859375,274.06414794921875,1.000159502029419,0.9908249974250793,1.0054500102996826,0,0,0.9908249974250793,1.0054500102996826,1.000159502029419,1505.630859375,594.4465942382812,1204.5,1.000181794166565,2087,414.235107421875,1505.630859375,1.0001533031463623,7595,0.013876821845769882,0.027023324742913246
8,radial_alpha_low.8.vtk,475.8321533203125,455.4825439453125,1679.1688232421875,277.2716979980469,1.000166893005371,0.9904199838638306,1.0057400465011597,0,0,0.9904199838638306,1.0057400465011597,1.000166893005371,1679.1688232421875,633.6112060546875,1236.3372802734375,1.0001925230026245,2087,432.4766845703125,1679.1688232421875,1.0001598596572876,7595,0.014602897688746452,0.030055180191993713
9,radial_alpha_low.9.vtk,492.59539794921875,460.27777099609375,1832.0552978515625,292.6934814453125,1.0001791715621948,0.9903939962387085,1.0061800479888916,0,0,0.9903939962387085,1.0061800479888916,1.0001791715621948,1832.0552978515625,655.63427734375,1315.70166015625,1.000205159187317,2087,447.7945556640625,1832.0552978515625,1.0001720190048218,7595,0.015164995566010475,0.03312332183122635
