step,filename,vm_mean,vm_median,vm_max,vm_std,J_mean,J_min,J_max,inverted_elements,near_inverted_elements,min_J,max_J,mean_J,max_vm,part1_vm_mean,part1_vm_max,part1_J_mean,part1_n_elem,part2_vm_mean,part2_vm_max,part2_J_mean,part2_n_elem,disp_mean,disp_max
0,overnight_hetero_zwaar.0.vtk,778.5285034179688,595.1281127929688,2825.302734375,615.6131591796875,1.0005003213882446,0.9799630045890808,1.0157599449157715,0,0,0.9799630045890808,1.0157599449157715,1.0005003213882446,2825.302734375,1033.3089599609375,2825.302734375,1.0005204677581787,2550,711.0772705078125,2782.22705078125,1.0004950761795044,9632,0.023125380277633667,0.052235398441553116
1,overnight_hetero_zwaar.1.vtk,732.2291870117188,736.1680908203125,2256.1083984375,481.4205017089844,1.0004169940948486,0.9717310070991516,1.030500054359436,0,0,0.9717310070991516,1.030500054359436,1.0004169940948486,2256.1083984375,1083.93798828125,2194.652587890625,1.000548005104065,2550,639.1168823242188,2256.1083984375,1.0003821849822998,9632,0.022295653820037842,0.05234972760081291
2,overnight_hetero_zwaar.2.vtk,592.6160888671875,579.4417724609375,1544.3997802734375,311.79278564453125,1.0002537965774536,0.972819983959198,1.0327800512313843,0,0,0.972819983959198,1.0327800512313843,1.0002537965774536,1544.3997802734375,946.0431518554688,1449.2021484375,1.0004290342330933,2550,499.04901123046875,1544.3997802734375,1.0002074241638184,9632,0.02028237096965313,0.052922915667295456
